"playerId","player","team","position","passAtt","passComp","passInc","passCompPct","passYds","passTds","passInt","rushAtt","rushYds","rushTds","fumbles","twoPts","regTds","pass300","pass350","pass400","returnTds","dataScrapeId","pass40","rush40","sacks","games","rec","recYds","recTds","returnYds","rush100","rush150","rush200","rec40","rec100","rec150","rec200"
184,"Donnie Avery","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,56,831,6,NA,NA,NA,NA,NA,NA,NA,NA
202,"Keenan Burton","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,30,451,3,NA,NA,NA,NA,NA,NA,NA,NA
206,"Andre Caldwell","CIN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,11,145,0,NA,NA,NA,NA,NA,NA,NA,NA
220,"Early Doucet","ARI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,115,0,NA,NA,NA,NA,NA,NA,NA,NA
234,"Matt Forte","CHI","RB",NA,NA,NA,NA,NA,NA,NA,254,1195,10,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,67,424,3,NA,NA,NA,NA,NA,NA,NA,NA
248,"Lavelle Hawkins","TEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,109,0,NA,NA,NA,NA,NA,NA,NA,NA
252,"Chad Henne","MIA","QB",38,23,NA,NA,245,2,3,2,8,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"Chris Johnson","TEN","RB",NA,NA,NA,NA,NA,NA,NA,279,1311,8,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,38,295,1,NA,NA,NA,NA,NA,NA,NA,NA
284,"Darren McFadden","OAK","RB",NA,NA,NA,NA,NA,NA,NA,213,957,6,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,46,333,1,NA,NA,NA,NA,NA,NA,NA,NA
310,"Matt Ryan","ATL","QB",559,324,NA,NA,3575,20,12,38,126,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,"Limas Sweed","PIT","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,15,185,1,NA,NA,NA,NA,NA,NA,NA,NA
324,"Jacob Tamme","IND","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,12,125,1,NA,NA,NA,NA,NA,NA,NA,NA
367,"Matt Flynn","GB","QB",36,21,NA,NA,235,0,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,"Kevin OConnell","NYJ","QB",12,8,NA,NA,92,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,"Joe Flacco","BAL","QB",474,280,NA,NA,3130,18,10,52,165,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,"Earl Bennett","CHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,52,621,3,NA,NA,NA,NA,NA,NA,NA,NA
735,"Davone Bess","MIA","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,41,515,3,NA,NA,NA,NA,NA,NA,NA,NA
832,"Josh Morgan","SF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,62,795,4,NA,NA,NA,NA,NA,NA,NA,NA
925,"Jamaal Charles","KC","RB",NA,NA,NA,NA,NA,NA,NA,72,309,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,29,245,1,NA,NA,NA,NA,NA,NA,NA,NA
929,"BenJarvus Green-Ellis","NE","RB",NA,NA,NA,NA,NA,NA,NA,23,95,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,3,19,0,NA,NA,NA,NA,NA,NA,NA,NA
931,"Felix Jones","DAL","RB",NA,NA,NA,NA,NA,NA,NA,122,511,4,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,17,115,0,NA,NA,NA,NA,NA,NA,NA,NA
935,"Kregg Lumpkin","GB","RB",NA,NA,NA,NA,NA,NA,NA,16,78,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,3,22,0,NA,NA,NA,NA,NA,NA,NA,NA
939,"Rashard Mendenhall","PIT","RB",NA,NA,NA,NA,NA,NA,NA,116,462,6,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,18,119,0,NA,NA,NA,NA,NA,NA,NA,NA
941,"Ray Rice","BAL","RB",NA,NA,NA,NA,NA,NA,NA,206,987,7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,41,275,1,NA,NA,NA,NA,NA,NA,NA,NA
945,"Steve Slaton","HOU","RB",NA,NA,NA,NA,NA,NA,NA,248,1165,8,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,51,389,1,NA,NA,NA,NA,NA,NA,NA,NA
949,"Jonathan Stewart","CAR","RB",NA,NA,NA,NA,NA,NA,NA,177,725,6,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,10,69,0,NA,NA,NA,NA,NA,NA,NA,NA
1024,"James Hardy","BUF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,18,211,0,NA,NA,NA,NA,NA,NA,NA,NA
1028,"Malcolm Kelly","WAS","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,37,435,2,NA,NA,NA,NA,NA,NA,NA,NA
1032,"Jordy Nelson","GB","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,25,295,1,NA,NA,NA,NA,NA,NA,NA,NA
1036,"Devin Thomas","WAS","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,13,165,0,NA,NA,NA,NA,NA,NA,NA,NA
1062,"Martellus Bennett","DAL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,13,145,1,NA,NA,NA,NA,NA,NA,NA,NA
1072,"Jermichael Finley","GB","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,27,284,2,NA,NA,NA,NA,NA,NA,NA,NA
1074,"Dustin Keller","NYJ","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,62,711,6,NA,NA,NA,NA,NA,NA,NA,NA
1365,"Jacob Hester","SD","RB",NA,NA,NA,NA,NA,NA,NA,29,115,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,3,22,0,NA,NA,NA,NA,NA,NA,NA,NA
1581,"DeSean Jackson","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,73,967,7,NA,NA,NA,NA,NA,NA,NA,NA
1966,"John Carlson","SEA","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,70,715,5,NA,NA,NA,NA,NA,NA,NA,NA
1970,"Tashard Choice","DAL","RB",NA,NA,NA,NA,NA,NA,NA,46,195,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,7,45,0,NA,NA,NA,NA,NA,NA,NA,NA
1972,"Brad Cottam","KC","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,19,195,1,NA,NA,NA,NA,NA,NA,NA,NA
1980,"Peyton Hillis","DEN","RB",NA,NA,NA,NA,NA,NA,NA,79,362,3,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,10,75,0,NA,NA,NA,NA,NA,NA,NA,NA
1990,"Eddie Royal","DEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,70,966,6,NA,NA,NA,NA,NA,NA,NA,NA
2346,"Pierre Garcon","IND","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,24,345,1,NA,NA,NA,NA,NA,NA,NA,NA
2641,"Xavier Omon","BUF","RB",NA,NA,NA,NA,NA,NA,NA,69,242,2,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5,29,0,NA,NA,NA,NA,NA,NA,NA,NA
4383,"Tim Hightower","ARI","RB",NA,NA,NA,NA,NA,NA,NA,141,565,5,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,23,146,0,NA,NA,NA,NA,NA,NA,NA,NA
4505,"Chaz Schilens","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,45,595,3,NA,NA,NA,NA,NA,NA,NA,NA
71217,"Kenny Britt","TEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,18,245,1,NA,NA,NA,NA,NA,NA,NA,NA
71233,"Deon Butler","SEA","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,12,144,0,NA,NA,NA,NA,NA,NA,NA,NA
71255,"Chase Coffman","CIN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,38,395,2,NA,NA,NA,NA,NA,NA,NA,NA
71265,"Jared Cook","TEN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,14,145,1,NA,NA,NA,NA,NA,NA,NA,NA
71269,"Michael Crabtree","SF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,37,477,3,NA,NA,NA,NA,NA,NA,NA,NA
71345,"Rashad Jennings","JAC","RB",NA,NA,NA,NA,NA,NA,NA,80,329,2,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,16,90,0,NA,NA,NA,NA,NA,NA,NA,NA
71431,"Brandon Pettigrew","DET","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,24,256,2,NA,NA,NA,NA,NA,NA,NA,NA
79549,"Glen Coffee","SF","RB",NA,NA,NA,NA,NA,NA,NA,51,215,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,25,156,0,NA,NA,NA,NA,NA,NA,NA,NA
79557,"Josh Freeman","TB","QB",51,32,NA,NA,355,2,2,9,20,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79563,"Shonn Greene","NYJ","RB",NA,NA,NA,NA,NA,NA,NA,40,197,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5,34,0,NA,NA,NA,NA,NA,NA,NA,NA
79607,"LeSean McCoy","PHI","RB",NA,NA,NA,NA,NA,NA,NA,109,502,2,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,20,183,1,NA,NA,NA,NA,NA,NA,NA,NA
79619,"Knowshon Moreno","DEN","RB",NA,NA,NA,NA,NA,NA,NA,212,975,8,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,29,215,1,NA,NA,NA,NA,NA,NA,NA,NA
79661,"Beanie Wells","ARI","RB",NA,NA,NA,NA,NA,NA,NA,202,809,7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,10,65,0,NA,NA,NA,NA,NA,NA,NA,NA
79858,"Mark Sanchez","NYJ","QB",438,249,NA,NA,2845,18,15,21,76,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79860,"Matthew Stafford","DET","QB",381,229,NA,NA,2556,14,18,21,62,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80425,"Percy Harvin","MIN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,28,345,2,NA,NA,NA,NA,NA,NA,NA,NA
80427,"Darrius Heyward-Bey","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,18,256,2,NA,NA,NA,NA,NA,NA,NA,NA
80429,"Jeremy Maclin","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,26,414,2,NA,NA,NA,NA,NA,NA,NA,NA
80644,"Mike Goodson","CAR","RB",NA,NA,NA,NA,NA,NA,NA,46,187,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA
80650,"Juaquin Iglesias","CHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,95,0,NA,NA,NA,NA,NA,NA,NA,NA
80672,"Hakeem Nicks","NYG","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,18,221,1,NA,NA,NA,NA,NA,NA,NA,NA
80682,"Brian Robiskie","CLE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,25,345,1,NA,NA,NA,NA,NA,NA,NA,NA
81869,"Bernard Scott","CIN","RB",NA,NA,NA,NA,NA,NA,NA,75,263,2,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,12,62,0,NA,NA,NA,NA,NA,NA,NA,NA
238457,"Zach Miller","JAC","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,65,698,4,NA,NA,NA,NA,NA,NA,NA,NA
2495557,"Kevin Boss","NYG","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,50,515,4,NA,NA,NA,NA,NA,NA,NA,NA
2495558,"Dwayne Bowe","KC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,80,1102,7,NA,NA,NA,NA,NA,NA,NA,NA
2495560,"Ahmad Bradshaw","NYG","RB",NA,NA,NA,NA,NA,NA,NA,132,685,4,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,21,155,1,NA,NA,NA,NA,NA,NA,NA,NA
2495562,"Steve Breaston","ARI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,53,785,4,NA,NA,NA,NA,NA,NA,NA,NA
2495576,"David Clowney","NYJ","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,26,315,1,NA,NA,NA,NA,NA,NA,NA,NA
2495587,"Kenneth Darby","STL","RB",NA,NA,NA,NA,NA,NA,NA,29,114,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,3,22,0,NA,NA,NA,NA,NA,NA,NA,NA
2495612,"Anthony Gonzalez","IND","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,65,945,6,NA,NA,NA,NA,NA,NA,NA,NA
2495630,"Johnnie Lee Higgins","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,43,525,2,NA,NA,NA,NA,NA,NA,NA,NA
2495647,"Calvin Johnson","DET","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,80,1188,10,NA,NA,NA,NA,NA,NA,NA,NA
2495651,"Jacoby Jones","HOU","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,11,165,0,NA,NA,NA,NA,NA,NA,NA,NA
2495660,"Brian Leonard","CIN","RB",NA,NA,NA,NA,NA,NA,NA,56,195,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,11,55,0,NA,NA,NA,NA,NA,NA,NA,NA
2495663,"Marshawn Lynch","BUF","RB",NA,NA,NA,NA,NA,NA,NA,224,941,6,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,39,285,0,NA,NA,NA,NA,NA,NA,NA,NA
2495676,"Robert Meachem","NO","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,21,255,2,NA,NA,NA,NA,NA,NA,NA,NA
2495689,"Legedu Naanee","SD","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,111,0,NA,NA,NA,NA,NA,NA,NA,NA
2495700,"Greg Olsen","CHI","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,69,755,7,NA,NA,NA,NA,NA,NA,NA,NA
2495703,"Ben Patrick","ARI","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,11,129,1,NA,NA,NA,NA,NA,NA,NA,NA
2495711,"Antonio Pittman","FA","RB",NA,NA,NA,NA,NA,NA,NA,23,99,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,7,45,0,NA,NA,NA,NA,NA,NA,NA,NA
2495714,"Brady Quinn","CLE","QB",406,231,NA,NA,2679,13,13,36,111,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495718,"Sidney Rice","MIN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,40,564,3,NA,NA,NA,NA,NA,NA,NA,NA
2495721,"Laurent Robinson","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,32,495,4,NA,NA,NA,NA,NA,NA,NA,NA
2495724,"Dante Rosario","CAR","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,26,250,2,NA,NA,NA,NA,NA,NA,NA,NA
2495732,"Derek Schouman","BUF","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,24,256,2,NA,NA,NA,NA,NA,NA,NA,NA
2495741,"Kolby Smith","KC","RB",NA,NA,NA,NA,NA,NA,NA,19,75,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,58,0,NA,NA,NA,NA,NA,NA,NA,NA
2495753,"Chansi Stuckey","NYJ","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,39,465,4,NA,NA,NA,NA,NA,NA,NA,NA
2495772,"D.J. Ware","NYG","RB",NA,NA,NA,NA,NA,NA,NA,41,189,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,3,24,0,NA,NA,NA,NA,NA,NA,NA,NA
2495784,"Garrett Wolfe","CHI","RB",NA,NA,NA,NA,NA,NA,NA,29,142,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,13,85,0,NA,NA,NA,NA,NA,NA,NA,NA
2495790,"DeShawn Wynn","GB","RB",NA,NA,NA,NA,NA,NA,NA,29,115,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,5,34,0,NA,NA,NA,NA,NA,NA,NA,NA
2495793,"Joseph Addai","IND","RB",NA,NA,NA,NA,NA,NA,NA,190,856,7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,38,311,2,NA,NA,NA,NA,NA,NA,NA,NA
2495801,"Miles Austin","DAL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,27,345,3,NA,NA,NA,NA,NA,NA,NA,NA
2495802,"Jason Avant","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,14,215,1,NA,NA,NA,NA,NA,NA,NA,NA
2495821,"Marques Colston","NO","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,86,1162,9,NA,NA,NA,NA,NA,NA,NA,NA
2495823,"Brodie Croyle","KC","QB",57,34,NA,NA,389,2,16,11,44,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495824,"Jay Cutler","CHI","QB",439,272,NA,NA,3245,21,14,58,192,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2495825,"Owen Daniels","HOU","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,63,732,4,NA,NA,NA,NA,NA,NA,NA,NA
2495826,"Vernon Davis","SF","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,39,410,3,NA,NA,NA,NA,NA,NA,NA,NA
2495831,"Maurice Jones-Drew","JAC","RB",NA,NA,NA,NA,NA,NA,NA,241,1252,13,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,54,479,2,NA,NA,NA,NA,NA,NA,NA,NA
2495835,"Anthony Fasano","MIA","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,51,495,4,NA,NA,NA,NA,NA,NA,NA,NA
2495849,"Jerome Harrison","CLE","RB",NA,NA,NA,NA,NA,NA,NA,55,215,2,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,33,195,1,NA,NA,NA,NA,NA,NA,NA,NA
2495867,"Greg Jennings","GB","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,81,1232,8,NA,NA,NA,NA,NA,NA,NA,NA
2495877,"Jeff King","CAR","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,17,194,1,NA,NA,NA,NA,NA,NA,NA,NA
2495880,"Joe Klopfenstein","BUF","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,8,88,1,NA,NA,NA,NA,NA,NA,NA,NA
